source_country,postal_code,macrozone,microzone
COLOMBIA,"055450",SUR - MEDELLIN,ITAGUI
COLOMBIA,"253618",POBLACIONES - BOGOTA,LA VEGA
COLOMBIA,"760030",SUR - CALI,EL CANEY/CIUDAD JARDIN/PANCE
COLOMBIA,"084040",POBLACIONES - BARRANQUILLA,CAMPO DE LA CRUZ
COLOMBIA,"050001",CENTRO - MEDELLIN,SAN ANTONIO SANDIEGO
COLOMBIA,"760044",NORTE - CALI,LA PRIMAVERA/FLORESTA/SUCRE
COLOMBIA,"250217",POBLACIONES - BOGOTA,EL ROSAL
COLOMBIA,"763537",POBLACIONES - CALI,PALMIRA
COLOMBIA,"050036",CENTRO - MEDELLIN,COMUNA 13
COLOMBIA,"680011",BUCARAMANGA,SAN FRANCISCO - PARQUE INDUSTRIAL
COLOMBIA,"251067",POBLACIONES - BOGOTA,GUATAVITA
COLOMBIA,"252648",POBLACIONES - BOGOTA,ANAPOIMA
COLOMBIA,"110211",NORTE - BOGOTA,CHAPINERO
COLOMBIA,"250020",POBLACIONES - BOGOTA,FUNZA
COLOMBIA,"253601",POBLACIONES - BOGOTA,SAN FRANCISCO
COLOMBIA,"760045",NORTE - CALI,TERRON/LA FLORA/SAN FERNANDO
COLOMBIA,"110231",NORTE - BOGOTA,CHAPINERO
COLOMBIA,"111951",SUR-2 - BOGOTA,CIUDAD BOLIVAR
COLOMBIA,"252211",POBLACIONES - BOGOTA,FUSAGASUGA
COLOMBIA,"110131",NORTE - BOGOTA,USAQUEN
COLOMBIA,"135060",POBLACIONES - BUCARAMANGA,CANTAGALLO BOLIVAR
COLOMBIA,"110571",SUR-2 - BOGOTA,USME
COLOMBIA,"080004",SUR - BARRANQUILLA,ZONA FRANCA / CHIQUINQUIRA
COLOMBIA,"083020",POBLACIONES - BARRANQUILLA,MALAMBO
COLOMBIA,"084008",POBLACIONES - BARRANQUILLA,SANTA RITA / PUERTO GIRALDO
COLOMBIA,"760040",SUR - CALI,SILOE/JORDAN/ALAMEDA
COLOMBIA,"681004",FLORIDABLANCA,EL BOSQUE - ZONA FRANCA
COLOMBIA,"083028",POBLACIONES - BARRANQUILLA,CARACOLI
COLOMBIA,"703070",PEND,PEND
COLOMBIA,"252212",POBLACIONES - BOGOTA,FUSAGASUGA
COLOMBIA,"191030",POBLACIONES - CALI,SANTANDER DE QUILICHAO
COLOMBIA,"680008",BUCARAMANGA,ALTO DE LOS PADRES - CHIMITA
COLOMBIA,"253058",POBLACIONES - BOGOTA,FACATATIVA
COLOMBIA,"131540",POBLACIONES - BARRANQUILLA,CALAMAR
COLOMBIA,"252647",POBLACIONES - BOGOTA,ANAPOIMA
COLOMBIA,"111311",CENTRO-2 - BOGOTA,TEUSAQUILLO
COLOMBIA,"111971",SUR-2 - BOGOTA,CIUDAD BOLIVAR
COLOMBIA,"110411",CENTRO-1 - BOGOTA,SAN CRISTOBAL
COLOMBIA,"110441",CENTRO-1 - BOGOTA,SAN CRISTOBAL
COLOMBIA,"111131",NORTE - BOGOTA,SUBA
COLOMBIA,"680005",BUCARAMANGA,REAL DE MINAS - CONCORDIA
COLOMBIA,"763570",POBLACIONES - CALI,CANDELARIA
COLOMBIA,"253051",POBLACIONES - BOGOTA,FACATATIVA
COLOMBIA,"205010",POBLACIONES - BUCARAMANGA,AGUACHICA
COLOMBIA,"253610",POBLACIONES - BOGOTA,LA VEGA
COLOMBIA,"111156",NORTE - BOGOTA,SUBA
COLOMBIA,"110731",SUR-1 - BOGOTA,BOSA
COLOMBIA,"055413",SUR - MEDELLIN,SABANETA
COLOMBIA,"111111",NORTE - BOGOTA,SUBA
COLOMBIA,"760012",NORTE - CALI,FLORALIA/ALFONZO LOPEZ
COLOMBIA,"111011",CENTRO-2 - BOGOTA,ENGATIVA
COLOMBIA,"083080",POBLACIONES - BARRANQUILLA,PALMAR DE VARELA
COLOMBIA,"760508",POBLACIONES - CALI,YUMBO
COLOMBIA,"080006",SUR - BARRANQUILLA,LAS NIEVES / PASADENA /LA UNION
COLOMBIA,"111151",NORTE - BOGOTA,SUBA
COLOMBIA,"055422",SUR - MEDELLIN,ENVIGADO
COLOMBIA,"763520",POBLACIONES - CALI,PALMIRA
COLOMBIA,"251208",POBLACIONES - BOGOTA,LA CALERA
COLOMBIA,"084060",POBLACIONES - BARRANQUILLA,SUAN
COLOMBIA,"684511",POBLACIONES - BUCARAMANGA,BARBOSA
COLOMBIA,"253448",REVISAR,GUADUAS- CUNDINAMARCA
COLOMBIA,"250047",POBLACIONES - BOGOTA,MOSQUERA
COLOMBIA,"050016",CENTRO - MEDELLIN,CALAZANZ BLANQUIZAL JUAN XXIII
COLOMBIA,"050011",CENTRO - MEDELLIN,SANTA CRUZ GRANIZAL
COLOMBIA,"110841",CENTRO-1 - BOGOTA,DE KENNEDY
COLOMBIA,"252432",REVISAR,GIRARDOT- CUNDINAMARCA
COLOMBIA,"760015",SUR - CALI,PIZAMOS/MANUELA BELTRAN/JUANCHITO
COLOMBIA,"683021",POBLACIONES - BUCARAMANGA,OIBA
COLOMBIA,"253608",POBLACIONES - BOGOTA,SAN FRANCISCO
COLOMBIA,"111831",SUR-2 - BOGOTA,RAFAEL URIBE URIBE
COLOMBIA,"051054",NORTE - MEDELLIN,SAN FELIX
COLOMBIA,"680002",BUCARAMANGA,SAN FRANCISCO - MORRORICO - PRADO
COLOMBIA,"135008",POBLACIONES - BUCARAMANGA,BOLIVAR SUR
COLOMBIA,"082020",POBLACIONES - BARRANQUILLA,BARANOA
COLOMBIA,"250258",POBLACIONES - BOGOTA,ZIPAQUIRA
COLOMBIA,"764007",POBLACIONES - CALI,JAMUNDI
COLOMBIA,"760022",SUR - CALI,ANTONIO NARINO/MORICHAL/RI
COLOMBIA,"687547",POBLACIONES - BUCARAMANGA,ACAPULCO
COLOMBIA,"252637",POBLACIONES - BOGOTA,MESITAS DEL COLEGIO
COLOMBIA,"085001",POBLACIONES - BARRANQUILLA,SABANALARGA
COLOMBIA,"111811",SUR-2 - BOGOTA,RAFAEL URIBE URIBE
COLOMBIA,"763550",POBLACIONES - CALI,PRADERA
COLOMBIA,"081020",POBLACIONES - BARRANQUILLA,TUBARA
COLOMBIA,"763577",POBLACIONES - CALI,CANDELARIA
COLOMBIA,"055420",SUR - MEDELLIN,ENVIGADO
COLOMBIA,"110321",CENTRO-1 - BOGOTA,SANTA FE
COLOMBIA,"080014",SUR - BARRANQUILLA,EL BOSQUE
COLOMBIA,"681008",FLORIDABLANCA,RUITOQUE
COLOMBIA,"250201",POBLACIONES - BOGOTA,TENJO
COLOMBIA,"081001",POBLACIONES - BARRANQUILLA,PUERTO COLOMBIA
COLOMBIA,"250051",SUR-1 - BOGOTA,SOACHA
COLOMBIA,"050029",CENTRO - MEDELLIN,BOSTON
COLOMBIA,"111981",SUR-2 - BOGOTA,CIUDAD BOLIVAR
COLOMBIA,"111176",NORTE - BOGOTA,SUBA
COLOMBIA,"253057",POBLACIONES - BOGOTA,FACATATIVA
COLOMBIA,"760529",POBLACIONES - CALI,DAGUA
COLOMBIA,"686569",POBLACIONES - BUCARAMANGA,EL CARMEN DE CHUCURI
COLOMBIA,"251001",POBLACIONES - BOGOTA,SOPO
COLOMBIA,"685758",POBLACIONES - BUCARAMANGA,RIONEGRO
COLOMBIA,"253048",POBLACIONES - BOGOTA,ANOLAIMA
COLOMBIA,"051051",NORTE - MEDELLIN,BELLO LA CUMBRE
COLOMBIA,"110881",CENTRO-1 - BOGOTA,DE KENNEDY
COLOMBIA,"083040",POBLACIONES - BARRANQUILLA,SABANAGRANDE
COLOMBIA,"080005",SUR - BARRANQUILLA,LAS NIEVES / PASADENA /LA UNION
COLOMBIA,"684031",POBLACIONES - BUCARAMANGA,LOS SANTOS
COLOMBIA,"760013",NORTE - CALI,LA PRIMAVERA/FLORESTA/SUCRE
COLOMBIA,"760016",SUR - CALI,PIZAMOS/MANUELA BELTRAN/JUANCHITO
COLOMBIA,"250208",POBLACIONES - BOGOTA,TENJO
COLOMBIA,"110821",CENTRO-1 - BOGOTA,DE KENNEDY
COLOMBIA,"760041",SUR - CALI,SILOE/JORDAN/ALAMEDA
COLOMBIA,"251207",POBLACIONES - BOGOTA,LA CALERA
COLOMBIA,"110811",CENTRO-1 - BOGOTA,DE KENNEDY
COLOMBIA,"760021",SUR - CALI,PIZAMOS/MANUELA BELTRAN/JUANCHITO
COLOMBIA,"110861",CENTRO-1 - BOGOTA,DE KENNEDY
COLOMBIA,"252240",POBLACIONES - BOGOTA,SILVANIA
COLOMBIA,"050007",CENTRO - MEDELLIN,SANTA ELENA
COLOMBIA,"081027",POBLACIONES - BARRANQUILLA,TUBARA
COLOMBIA,"081047",POBLACIONES - BARRANQUILLA,JUAN DE ACOSTA
COLOMBIA,"081060",POBLACIONES - BARRANQUILLA,PIOJO
COLOMBIA,"082007",POBLACIONES - BARRANQUILLA,GALAPA
COLOMBIA,"084007",POBLACIONES - BARRANQUILLA,PONEDERA
COLOMBIA,"084020",POBLACIONES - BARRANQUILLA,CANDELARIA
COLOMBIA,"084027",POBLACIONES - BARRANQUILLA,CANDELARIA
COLOMBIA,"085009",POBLACIONES - BARRANQUILLA,LA PENA
COLOMBIA,"085020",POBLACIONES - BARRANQUILLA,MANATI
COLOMBIA,"191507",POBLACIONES - CALI,PUERTO TEJADA
COLOMBIA,"252607",POBLACIONES - BOGOTA,LA MESA
COLOMBIA,"252601",POBLACIONES - BOGOTA,LA MESA
COLOMBIA,"252608",POBLACIONES - BOGOTA,LA MESA
COLOMBIA,"760540",POBLACIONES - CALI,EL RESTREPO
COLOMBIA,"760550",POBLACIONES - CALI,VIJES
COLOMBIA,"761030",POBLACIONES - CALI,RIOFRIO
BRASIL,"01001000",Restriction,PEND
BRASIL,"01003001",Restriction,PEND
BRASIL,"01005020",Restriction,PEND
BRASIL,"01006010",Restriction,PEND
BRASIL,"01007000",Restriction,PEND
BRASIL,"01010010",Restriction,PEND
BRASIL,"01011000",Restriction,PEND
BRASIL,"01019000",Restriction,PEND
BRASIL,"01020010",Restriction,PEND
BRASIL,"01020030",Restriction,PEND
